 ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                     SPECIFIC HEAT COEFFICIENTS                                                                     

             Cp = A + B*T + C*T^2 + D*T^3 + E*T^4  [J/kg/K]                                                         

    Species                      Cp(298K)         Cp(1000K)          LT-HT            A(LT)            B(LT)            C(LT)            D(LT)            E(LT)             A(HT)           B(HT)            C(HT)            D(HT)           E(HT)      
   77. C2H3O1-2                 1.062241e+03     2.316692e+03     1.000000e+03     6.921778e+02    -1.163341e+00     1.221580e-02    -1.581072e-05     6.382782e-09     1.081987e+03     1.772440e+00    -6.336123e-04     1.019686e-07    -6.091457e-12
   78. CH3OCH3-DME              1.428379e+03     3.069721e+03     1.000000e+03     9.575506e+02    -3.866822e-01     9.581116e-03    -1.124646e-05     4.164196e-09     1.019422e+03     2.948691e+00    -1.059052e-03     1.708836e-07    -1.022418e-11
   79. CH3OCH2                  1.508385e+03     2.870337e+03     1.376000e+03     5.375448e+02     3.752397e+00    -1.770820e-03     3.828305e-07    -3.161554e-11     1.507748e+03     2.031263e+00    -7.055000e-04     1.106425e-07    -6.463908e-12
   80. CH3OCH2O2                1.185177e+03     2.205814e+03     1.389000e+03     2.384851e+02     3.980090e+00    -3.048764e-03     1.248702e-06    -2.126986e-10     1.340622e+03     1.280806e+00    -4.401204e-04     6.854836e-08    -3.986029e-12
   81. CH3OCH2O2H               1.278247e+03     2.444347e+03     1.392000e+03     1.276514e+02     4.889189e+00    -3.900742e-03     1.590310e-06    -2.620615e-10     1.590863e+03     1.272361e+00    -4.395921e-04     6.874021e-08    -4.009115e-12
   82. CH3OCH2O                 1.250661e+03     2.437202e+03     2.012000e+03     4.437594e+02     3.024939e+00    -1.060150e-03    -3.288259e-08     6.153662e-11     1.171408e+03     1.848793e+00    -6.599575e-04     1.059074e-07    -6.299623e-12
   83. CH3OCHO                  1.182054e+03     2.277654e+03     1.686000e+03     4.276022e+02     2.821147e+00    -9.481038e-04    -1.008206e-07     7.782939e-11     1.203340e+03     1.599191e+00    -5.922836e-04     9.726878e-08    -5.875084e-12
   84. CH2OCHO                  1.033430e+03     2.074773e+03     1.442000e+03     3.253343e+02     2.541401e+00    -3.823487e-04    -6.490567e-07     2.394429e-10     1.421701e+03     1.013731e+00    -3.658643e-04     5.887756e-08    -3.502475e-12
   85. CH3OCO                   1.386287e+03     2.250203e+03     1.362000e+03     5.551037e+02     3.428003e+00    -2.331885e-03     6.457035e-07    -4.672283e-11     1.842993e+03     6.386733e-01    -2.324855e-04     3.762621e-08    -2.247131e-12
   86. CH2OCH2O2H               1.323856e+03     2.298283e+03     1.393000e+03     2.728676e+02     4.576232e+00    -4.028956e-03     1.797994e-06    -3.198545e-10     1.631319e+03     9.966682e-01    -3.443301e-04     5.385315e-08    -3.141566e-12
   87. O2CH2OCH2O2H             1.152232e+03     1.997683e+03     1.402000e+03     1.522052e+02     4.446494e+00    -4.218031e-03     1.980785e-06    -3.637704e-10     1.464090e+03     7.959021e-01    -2.749070e-04     4.298334e-08    -2.506813e-12
   88. HO2CH2OCHO               1.164672e+03     1.988395e+03     1.387000e+03     3.142747e+02     3.639688e+00    -2.981729e-03     1.213614e-06    -1.974530e-10     1.486616e+03     7.701906e-01    -2.746920e-04     4.386178e-08    -2.595199e-12
   89. OCH2OCHO                 1.087521e+03     1.914163e+03     1.475000e+03     5.757965e+02     1.759880e+00     3.917087e-05    -6.763617e-07     2.156774e-10     1.332143e+03     8.988464e-01    -3.228112e-04     5.177943e-08    -3.073209e-12
   90. HOCH2OCO                 1.102791e+03     1.850237e+03     1.603000e+03     6.738398e+02     1.426702e+00     2.264885e-04    -6.760271e-07     1.992339e-10     1.260165e+03     9.059387e-01    -3.235619e-04     5.170800e-08    -3.061036e-12
   91. HOCH2O                   1.160081e+03     2.031621e+03     1.452000e+03     7.268868e+02     1.332652e+00     6.670545e-04    -9.523916e-07     2.574188e-10     1.130542e+03     1.314660e+00    -4.426950e-04     6.803878e-08    -3.920589e-12
   92. CH*                      2.239513e+03     2.465354e+03     1.000000e+03     2.217680e+03     2.723442e-01    -1.246510e-03     2.246451e-06    -1.024611e-09     1.776831e+03     9.403776e-01    -2.959692e-04     4.679550e-08    -2.680409e-12
   93. N                        1.484019e+03     1.483983e+03     1.000000e+03     1.485806e+03    -1.294044e-02     3.217590e-05    -3.352354e-08     1.246489e-11     1.454463e+03     6.328572e-02    -4.431374e-05     1.115749e-08    -6.090173e-13
   94. NO                       9.907327e+02     1.135640e+03     1.000000e+03     9.356172e+02     3.472154e-01    -9.151702e-04     1.445820e-06    -6.778431e-10     8.992884e+02     3.516697e-01    -1.389870e-04     2.540747e-08    -1.738877e-12
   95. N2O                      8.789682e+02     1.247650e+03     1.000000e+03     4.804071e+02     1.793163e+00    -1.849946e-03     1.183298e-06    -3.592725e-10     8.914583e+02     5.428711e-01    -2.262181e-04     4.251501e-08    -2.975957e-12
   96. NO2                      8.015597e+02     1.136211e+03     1.000000e+03     4.826563e+02     1.416649e+00    -1.457379e-03     1.113604e-06    -4.193196e-10     8.463309e+02     4.450336e-01    -1.883670e-04     3.572846e-08    -2.515244e-12
   97. NH                       1.939456e+03     2.083358e+03     1.000000e+03     1.849370e+03     6.938459e-01    -1.933477e-03     2.336141e-06    -8.625212e-10     1.528471e+03     7.615892e-01    -2.465219e-04     4.259835e-08    -2.778460e-12
   98. NH2                      2.089964e+03     2.665803e+03     1.000000e+03     1.781148e+03     1.712158e+00    -3.431850e-03     4.457911e-06    -1.853564e-09     1.536648e+03     1.521801e+00    -4.703174e-04     8.392075e-08    -6.248690e-12
   99. NH3                      2.078887e+03     3.324761e+03     1.000000e+03     1.076155e+03     4.937983e+00    -7.153362e-03     7.065340e-06    -2.601356e-09     1.201891e+03     2.958059e+00    -9.788213e-04     1.530983e-07    -9.462782e-12
  100. HNO                      1.112119e+03     1.549186e+03     1.000000e+03     7.464633e+02     1.771963e+00    -2.493272e-03     2.530203e-06    -1.006171e-09     9.691745e+02     8.612270e-01    -3.378805e-04     6.078340e-08    -4.118455e-12
  101. HONO                     9.657847e+02     1.473691e+03     1.000000e+03     4.050699e+02     2.493511e+00    -2.419144e-03     1.326193e-06    -3.319392e-10     9.703819e+02     7.459839e-01    -2.916584e-04     5.255899e-08    -3.574492e-12
  102. H2NO                     1.210723e+03     1.938804e+03     1.500000e+03     6.570637e+02     2.231947e+00    -1.420544e-03     5.910245e-07    -1.206865e-10     1.473075e+03     5.968894e-01    -4.607321e-05    -2.865174e-08     4.828843e-12
  103. NNH                      1.183795e+03     1.623384e+03     1.000000e+03     1.218935e+03    -9.886661e-01     3.947484e-03    -3.817850e-06     1.263480e-09     9.819225e+02     9.262029e-01    -3.360401e-04     5.457841e-08    -3.280047e-12
  104. N2H2                     1.208278e+03     2.072785e+03     1.000000e+03     4.479784e+02     3.616810e+00    -4.750324e-03     4.445477e-06    -1.687157e-09     9.333863e+02     1.672297e+00    -6.378724e-04     1.124872e-07    -7.511932e-12
  105. N2H3                     1.368837e+03     2.475561e+03     1.000000e+03     9.164861e+02     3.613745e-01     5.986024e-03    -8.029109e-06     3.240786e-09     1.083531e+03     1.958552e+00    -6.633402e-04     1.027944e-07    -5.976608e-12
  106. N2H4                     1.510843e+03     2.889208e+03     1.000000e+03     9.949337e+02    -1.684192e-01     9.777483e-03    -1.299110e-05     5.276310e-09     1.281592e+03     2.270267e+00    -7.768028e-04     1.212372e-07    -7.084873e-12
